,gPlusPlaceId,placename
18273,105872058291119918331,Don Jose Mexican Restaurant
18274,105321103300880001610,Stick E Rice
18275,109136529457668480397,Erawan Thai Restaurant
18276,114931529425165198691,Goemon Japanese Restaurant
18277,116066132286375921769,FedEx Office Print & Ship Center
18278,100677709969128072315,Smart & Final
18279,102857602491673826261,Pizza Factory
18280,117793736560287687051,On the Border Mexican Grill
18281,101972936028595042930,The Home Depot - S Fontana
18282,105895805306633250107,Sears Outlet
18283,113788994067693109992,The Home Depot - S San Bernardino
18284,110544568582920075870,Denny's
18285,112597267609138411236,Williams Chinese Restaurant
18286,101372233757301312358,Ralphs
18287,102736724479179782928,Subway
18288,108783805569443309013,Redbox
18289,100946403157192649932,Tao San Jin
18290,108800831189925595573,Amigas Burritos
18291,116764828509589143312,Gonsea Restaurant
18292,100799378379971096572,Walgreens
18293,112401875168608722466,Round Table Pizza
18294,100675334460805918950,Jack in the Box
18295,106185578421473076614,Sweet Shop
18296,112276509259813292830,Jamba Juice
18297,115577664093194792404,Baskin Robbins
18298,111691523892677899248,Pete's Teriyaki House
18299,100391230828254852110,Original Tommy's
18300,100463180891017504401,TGI Fridays
18301,101174560660569717116,The Continental Room
18302,102750507636132105786,FedEx Office Print & Ship Center
18303,103356028116219119204,Coco's
18304,107844884337928568235,Kings Road Cafe Studio City
18305,109150686804017790176,Fatburger
18306,113818273235783654800,Five Guys Burgers & Fries
18307,116537666446394969150,SUBWAY® Restaurants
18308,112185065533679311408,Ristorante Parma
18309,104655350577262501899,Sprint Store
18310,116907612166462823832,The Grinder
18311,118359133770226640887,Franco's Giant Pizza
18312,101092149540952727958,The Counter
18313,103100130031671472935,Eggroll King
18314,108632259626833138993,Carl's Jr.
18315,116299943902647411196,Starbucks
18316,117047420232857927421,JT Schmid's Restaurant & Brewery
18317,117742866315376335205,Avila's El Ranchito
18318,102339258501467021583,Little Caesars Pizza
18319,115775825054590040154,Little Caesars Pizza
18320,107955169357499041202,A Brooklyn Pizza
18321,101768271363251049491,La Villa Restaurant & Bar
18322,105889135421902170862,Modica's Deli
18323,102144472505069597304,Goodwill
18324,100567405304765931844,Safeway
18325,110781238561272753974,Groundwork Coffee Company
18326,100826251558673533194,O'Neill's Bar & Grill
18327,103012919319086648052,Brussels Bistro
18328,103492101628211802719,Olive Garden
18329,104525077800583426070,McDonald's
18330,105619388412236584090,Chicken Dijon
18331,105743278626359180537,Rustic Canyon Wine Bar and Seasonal Kitchen
18332,106683056495764595809,Buca Di Beppo
18333,109212082232289547135,Mosto Enoteca
18334,110280475017519385702,Starbucks
18335,112380251037241498723,The Home Depot - East Irvine
18336,112553870752381916193,K'ya Bistro Bar
18337,113065004273791961794,Chick-fil-A
18338,113441826410461628079,Thai Spice
18339,113442124655457621904,Thai Cafe
18340,115993017276760516121,Starbucks
18341,116655971094391661461,Starbucks
18342,103004372023387805593,Burger King
18343,110606587501329222527,McDonald's
18344,112067581171451075540,Gas Point
18345,113024538855701999846,Burger King
18346,100701599181668161024,Marie Callender's Restaurant & Bakery
18347,102400779602640535083,Safeway
18348,114434749752082090257,McDonald's
18349,105057835996636889205,Costco Novato
18350,108379031728066820331,Superdry™
18351,116060744054952849935,California Pizza Kitchen
18352,117358111976239101900,Old Navy
18353,104120873151043134492,Whole Foods Market
18354,102954085623089472080,CiCi's Pizza
18355,103482878104405202704,99 Cents Only Stores
18356,109051020729719623977,Panda Express
18357,116978734991645406823,Starbucks
18358,101564473838155423504,Rite Aid Pharmacy
18359,107010478657402716961,Juanito's Taco
18360,115500239009285025496,Macy's
18361,107811607494174803997,Desert Sage
18362,111149182181045138720,TWENTY6
18363,117606154801080127043,Cold Stone Creamery
18364,117731984933469389365,Hooters
18365,113579187973469512316,Kishi Japanese Restaurant
18366,107289993174033043388,Cinderella Russian Bakery & Cafe
18367,102833529196989382070,Jo-Ann Fabric and Craft
18368,117831052416749137259,Bar West
18369,114458513770929832430,Verizon Wireless
18370,101693531741778665631,Romans Pizza
18371,103208378127635930611,KFC
18372,101816101071820299438,Rite Aid Pharmacy
18373,106089467964799844260,New York Pizza & Pasta
18374,107568775537407564995,Roma Deli & Restaurant 1
18375,113534511770061897363,Sushiwa
18376,101910298005644503030,Rainbow
18377,110117293327324538175,Il Capriccio
18378,102154119737565817846,Moongate Chinese Restaurant
18379,111368101735113645051,Sophia's Thai Cuisine
18380,101920236693771262999,Harbor Freight Tools
18381,108905896936936536503,Farrell's Ice Cream Parlour
18382,112895125550127764174,Pizza Factory
18383,107179882678759353801,Pizza Hut
18384,114567853158770632387,Estrada's Restaurant
18385,113945424136575747826,Electric Chair
18386,105857699226484685786,Peet's Coffee & Tea
18387,101969860804678627636,Starbucks
18388,112302168050043584754,Benihana Cupertino
18389,104751451402287334983,Chick-fil-A at Sunnyvale
18390,103838782931212285510,Kokomo Cafe
18391,105211614224901096310,Great Mall Mayflower Restaurant
18392,109099961141285598852,MetroPCS Corporate Store
18393,109637525938206025636,Bambooz Sushi & Brew House
18394,114482049659975279935,Togo's
18395,104865370875696870870,Panda Express
18396,100232839929067228829,Savor
18397,102280921962801990508,Suika
18398,110029216140180836266,Convert LLC
18399,117241903902834503161,P.F. Chang's China Bistro
18400,100932740065597910053,Thai Spice
18401,110942770041980427246,Glen Ellen Inn
18402,100003544140940134405,Coco's
18403,100036201342368037957,Vanilla Bake Shop
18404,103002272987157797835,Polly's Pies Restaurant
18405,105169396732465702765,Petco Animal Supplies - Long Beach
18406,105566700605267024693,Panera Bread
18407,112171522766071931253,Cold Stone Creamery
18408,112764821663070036060,Buono's Authentic Pizzeria
18409,109810043582250956322,Rubio's Fresh Mexican Grill
18410,117461789111733986612,Burger King
18411,102765889217796997937,Lowe's Home Improvement
18412,107602973649954304129,The Home Depot
18413,108422583818260570315,Arby's
18414,100117040165248228595,Hillstone
18415,106600965610004928540,Alejo's Presto Italian Restaurant
18416,108115928003635398759,Christine
18417,111463606229458297969,Georges Greek Cafe
18418,112297900914153013547,Aroma
18419,112516524136115136356,Johnny Rebs'
18420,112615807925927315514,El Cholo
18421,113305659843663406130,Petros
18422,115243800679553253695,Vermont Kitchen and Bar
18423,116804524296384729648,Thai Talay
18424,118108148205737260598,Fromin's Restaurant
18425,102706967411110696179,The Coffee Bean & Tea Leaf
18426,103400603530693556848,Pizza Hut
18427,110581328470003456996,Starbucks
18428,105579227424782103643,Sushi Ryokan
18429,118421970626342015071,The Habit Burger Grill
18430,109073248199433908790,Denny's
18431,108760302481708710775,Honeybaked Ham
18432,110774484152531849860,Crazy Fish
18433,111871645962353740069,Savoy Cafe & Deli
18434,105185302334542915907,Flora's Falafel
18435,105250399755221412606,Peppino's
18436,106474761232876071219,Hennessey's Tavern
18437,110159976038601307072,Cook's Corner
18438,110817678985282730414,Belmont Brewing Co
18439,106762330758377347316,Burger King
18440,114246895061212453759,Mountain Mike's Pizza
18441,112537363538243993562,Mi Casita
18442,104287650320899910337,Bamboo Cafe
18443,112434545034319800190,In-N-Out Burger
18444,104098314633397073265,China Ginger
18445,110972960748315856136,Jamba Juice
18446,104412280090838252114,L'Opera
18447,109145250492059526207,Fleming's Prime Steakhouse & Wine Bar
18448,105280252249752588770,Chipotle Mexican Grill
18449,104448818165903744185,India's Tandoori
18450,105570296416517320479,Ding Ho Kitchen Chinese Food
18451,101251763489815433866,Tortilla Cantina
18452,102582255394904603987,Red Car Brewery & Restaurant
18453,110551641753854469715,Panda Express
18454,112377067105983166044,Tasty China Express
18455,118393176947503768341,Jeff's Gourmet Kosher Sausage
18456,110405852695435078857,Payless ShoeSource
18457,100203595670132914256,Game Stop
18458,101748448497764142907,Ameci Pizza & Pasta
18459,100192022922617027972,Pablo's Taco Bender
18460,110805882038737947307,Save Mart
18461,100269727603049509220,Taj Palace Cuisine of India
18462,107160799268594665428,Back Home In Lahaina
18463,115057275654956198515,McDonald's
18464,105057729386389739496,More
18465,109531970062200567914,Paradise Buffet and Cafe at Fremont Casino
18466,113408243416811313151,Priya Indian Cuisine
18467,102451963761435213147,Guadalajara Grill Restaurant
18468,113521876821519305617,McDonald's
18469,115042938368130186374,Verizon Wireless
18470,115175231637016709079,Best Buy
18471,109629559329797908513,Smashburger
18472,113980599117335619065,Grand Star Buffet
18473,110937772746394034408,Burrito Track
18474,118218784612250105426,Umami Burger
18475,109188697958371602853,Kantaro Sushi
18476,114260985028811668648,Casa Bianca Pizza Pie
18477,116125226432514345542,Gypsy Den
18478,105990035146458808076,SUBWAY® Restaurants
18479,111449147455296634294,Jamba Juice
18480,113426775556020468466,Starbucks
18481,113490212235668737337,El Gallo Giro
18482,100811820746645008653,Pane E Vino Trattoria
18483,102398758974365007272,Sharky's Woodfired Mexican Grill
18484,104584468235822902097,Bellini Osteria Bar & Lounge
18485,105142285702203420047,Boss Sushi
18486,106776434498331459974,Cafe Sushi
18487,109578314405658941138,Dukes West Hollywood
18488,109689644752097995592,Dar Maghreb Restaurant
18489,112157853261099293036,Antonio's Restaurant
18490,113379465851237292887,Gumbo Pot
18491,114316735987833152786,Bandera
18492,114925690628335035554,Shabu Shabu House Restaurant
18493,100372476181133660601,Target Pharmacy
18494,113362446147246381795,Trader Joe's
18495,111972844673721661477,Lumpy's Diner
18496,118125272103472843548,Orchard Supply Hardware
18497,109763162946769302147,The Grill At Quail Corners
18498,110111367166060956404,Jay's Place
18499,110083119031971555848,Pacifica Pizza
18500,118326772321178645007,Chili's Grill & Bar
18501,116212991434848340316,Egghead's Restaurant
18502,109578319693549283177,Thomas Ace Hardware
18503,103720755542756561597,Purple Bean
18504,114912604081605740728,Sushi Raku Japanese Restaurant
18505,105961606008570361721,Safeway
18506,100945711149178690475,Cobras & Matadors
18507,117140160958245323884,The Bagel Broker
18508,116553080746285257753,Chinese Double Happiness
18509,105608291442709902982,"Jack in the Box - Corona, CA"
18510,104827621884602948577,Bad to the Bone BBQ
18511,100348436295888854857,Peasant Pies
18512,105288929690206291226,House of Curries
18513,113444082987354784876,Lois the Pie Queen
18514,113912966172038804562,San Francisco Soup Company
18515,114238973636547790056,The Sunny Side Cafe
18516,114756328069854343019,Brick Pig's House
18517,114829154048152130113,Starbucks
18518,115072855607839618318,Best Buy - Milpitas
18519,109344972954969578772,Rite Aid Pharmacy
18520,112703029434130117803,Masa's Sushi
18521,113005980362296822598,Burger King
18522,110617418624982729722,Staples
18523,111344834907633492765,Glendale Tap
18524,114796885624397951556,The Coffee Bean & Tea Leaf
18525,103371735165459061876,Yellow Chili Tapas Kitchen
18526,112540984567618607704,Pak Indian Cuisine
18527,115988143724074375910,Pizzarito
18528,112224934926812466071,Siamese Bay Restaurant
18529,100882050509035159821,7-Eleven
18530,107696089697195310335,Round Table Pizza
18531,103420714420232566967,Trader Joe's
18532,108719346332552644479,KFC Mission Hills
18533,117248392806434006396,RA Sushi
18534,109231588313355108100,Home Depot
18535,111864151146926709237,Kirk's Steakburgers
18536,114422580171840151470,New York Pizza of Redlands
18537,116245114701493023185,Moros Cuban Restaurant
18538,109747366294596626941,Kelly-Moore Paint Co
18539,101457994909052734177,Food 4 Less
18540,100112664174323367083,Five Guys Burgers and Fries
18541,105997101241022628453,Five Guys Burgers and Fries
18542,112709541941764666641,Domino's Pizza
18543,118113204709996040983,Wendy's
18544,108461230062997417482,FedEx Ground
18545,103221098871903742238,Pedro's Restaurant & Cantina
18546,101416372852315858921,Thai Kitchen
18547,100876295684736703876,Taste of Himalayas
18548,109361561334968603527,Terminus
18549,116057789812503044958,Russian Georgian Restaurant Pomegranate
18550,101752855596574345933,Baskin Robbins
18551,115441554736527011454,Lone Star Saloon
18552,102791702756153474577,Tommy's Sushi Japanese Restaurant
18553,115736712841724044638,"Jack in the Box - Artesia, CA"
18554,108505459491902283432,Walmart Supercenter
18555,102306203638682857021,Starbucks
18556,106319320766340549057,The Room
18557,113705124034066819977,Round Table Pizza
18558,111486073720939340453,Cafe Aquarius
18559,101596938856264142452,U-Haul Neighborhood Dealer
18560,110957345691028172094,FedEx Office Print & Ship Center
18561,112737804077674364450,Randy's Sandwich Shop
18562,116840307098256933801,Bean Scene Cafe
18563,103364297802810362890,Red Velvet Cafe
18564,103094034523508808803,La Cocina
18565,116507620794714258557,Olive Garden
18566,106822055546282344630,Pacifica Pizza
18567,101213677922403577843,Heavenly Cafe
18568,108235600582450159042,McDonald's
18569,114435810258353599285,Wendy's
18570,100448812303613047815,Mimi's Cafe
18571,108783167156289187431,Bar Pintxo
18572,116826646286914940300,New York Pizza
18573,117833492845097882408,People's Coffee and Tea
18574,106118213945751986882,Birdnest Restaurant
18575,100031254040654670562,Starbucks
18576,101338231338868696873,De La Torre's Trattoria
18577,102718603051300499646,Mexxi's Taqueria
18578,108051625452753711433,"Babies""R""Us"
18579,108354133979465112735,Miraku Sushi & Japanese Cuisine
18580,115021343850118354927,Burger King
18581,100556224237288420385,McDonald's
18582,113006666341020419667,Burger King
18583,102412812362403286067,Casa Garcia
18584,100506208009110753135,Billy Bob's Steak House and Saloon
18585,110039116115255427328,Pizza Hut
18586,118338994887253092408,Bluestar Buffet
18587,116204866058135394244,Sushi Plantation
18588,108327572778829736924,Round Table Pizza
18589,104415110597788146539,Nikko's Taqueria
18590,100638260908812046296,Target
18591,104681704351930787725,Subway
18592,117051555692192516442,Subway
18593,100998993260858386146,La Cita Bar
18594,101121267621062562080,Qdoba Mexican Grill
18595,101226231413175483584,76
18596,103618380022388503938,King Taco Restaurants
18597,101755858189370520939,Sushi Unlimited
18598,104728824552354789111,Armadillo Willy's Barbecue
18599,109349169183898461872,Caffe DeLucchi
18600,112912922840828855737,Sign A Rama
18601,114940649134580286531,Ginseng 3
18602,113607740424680829276,Little Hong Kong Restaurant
18603,102584087180708441702,Tupelo Junction Cafe
18604,104436312428162853742,Mac's Fish & Chip Shop
